"dist","acc","ScaleFO","ScaleRes","bin_lo","bin_hi","density","uncertainty"
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.08,0.09,8373.559886088127,59.55864180608448
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.09,0.1,7847.276395843722,54.553666855102186
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.1,0.11,7333.964179390027,70.61702524020843
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.11,0.12,6892.596779950719,62.904060459701476
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.12,0.13,6483.935830173126,61.189280956330116
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.13,0.14,6016.00359920342,61.50339609308896
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.14,0.15,5645.5764878891705,56.07877378763709
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.15,0.16,5294.694016733358,51.534145172058814
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.16,0.17,4952.599034400582,45.90301679898157
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.17,0.18,4624.346706331898,39.842106153478355
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.18,0.19,4288.179629752254,29.098624551831882
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.19,0.2,4005.020952272834,31.22414062086976
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.2,0.21,3729.303989448582,25.53223440005119
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.21,0.22,3463.3317161268396,17.982617064346414
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.22,0.23,3219.107141379905,15.746184164727847
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.23,0.24,3001.6588767124204,12.995331967493764
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.24,0.25,2787.0821803949816,10.80203107929589
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.25,0.26,2597.8997252979593,8.458669135847185
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.26,0.27,2436.561671809823,23.702205959869882
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.27,0.28,2310.7517898696565,23.497641715543356
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.28,0.29,2161.248842682941,8.131601379798656
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.29,0.3,2022.2261165515063,8.176860914212572
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.3,0.31,1904.865,6.642209
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.31,0.32,1813.776,6.549591
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.32,0.33,1708.791,6.531366
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.33,0.34,1612.008,7.460857
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.34,0.35,1537.877,7.282276
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.35,0.36,1465.591,5.827105
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.36,0.37,1376.91,5.456641
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.37,0.38,1313.939,6.276796
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.38,0.39,1259.883,6.165477
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.39,0.4,1192.632,5.387202
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.4,0.41,1128.284,8.764628
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.41,0.42,1083.236,8.506949
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.42,0.43,1035.647,4.812401
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.43,0.44,995.773,4.698854
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.44,0.45,941.8239,4.724106
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.45,0.46,887.4188,4.903807
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.46,0.47,868.2259,5.330802
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.47,0.48,819.4361,4.459997
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.48,0.49,788.2143,4.195736
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.49,0.5,757.8021,4.193037
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.5,0.51,718.7377,4.15087
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.51,0.52,699.9599,4.248042
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.52,0.53,663.4242,4.31469
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.53,0.54,633.4309,4.694872
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.54,0.55,610.4552,3.875899
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.55,0.56,583.4053,9.943165
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.56,0.57,568.0511,9.572031
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.57,0.58,542.0259,4.786062
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.58,0.59,520.1119,4.695419
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.59,0.6,511.3905,8.471092
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.6,0.61,471.9715,8.469945
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.61,0.62,450.7755,6.885062
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.62,0.63,462.9173,6.855806
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.63,0.64,425.1621,3.360152
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.64,0.65,414.0344,3.423012
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.65,0.66,394.9401,3.651538
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.66,0.67,381.6243,3.366642
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.67,0.68,360.1169,3.51653
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.68,0.69,364.7413,3.5572
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.69,0.7,337.6746,3.501391
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.7,0.71,332.6499,3.358847
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.71,0.72,317.7647,3.480284
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.72,0.73,301.5763,3.856677
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.73,0.74,299.5949,3.305706
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.74,0.75,281.7136,3.579993
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.75,0.76,277.4606,3.563703
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.76,0.77,267.9209,2.875265
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.77,0.78,254.2496,3.905458
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.78,0.79,251.4387,3.987063
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBeam->Res",0.79,0.8,235.9078,2.867693
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0,0.01,1830.8809944029153,771.376089774344
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.01,0.02,6100.4632277482215,81.1790901655759
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.02,0.03,8681.519139351547,68.68848618263314
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.03,0.04,9960.621040211025,69.7106778768257
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.04,0.05,10240.468270808646,71.78552018818286
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.05,0.06,10200.902483161139,71.79329579069034
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.06,0.07,9695.530131055419,72.65249424757393
"rTDist","N2LL'+N2LO","CV->FO","0p5MuBF->Res",0.07,0.08,9060.874825845698,72.66543202360272
